0.318	3.14159	145.941
0.318	3.26726	142.694
0.318	3.39292	139.921
0.318	3.51858	137.619
0.318	3.64425	135.763
0.318	3.76991	134.31
0.318	3.89557	133.207
0.318	4.02124	132.392
0.318	4.1469	131.803
0.318	4.27257	131.381
0.318	4.39823	131.079
0.318	4.52389	130.86
0.318	4.64956	130.707
0.318	4.77522	130.618
0.318	4.90088	130.613
0.318	5.02655	130.726
0.318	5.15221	131.007
0.318	5.27788	131.516
0.318	5.40354	132.318
0.318	5.5292	133.475
0.318	5.65487	135.046
0.318	5.78053	137.079
0.318	5.90619	139.604
0.318	6.03186	142.632
0.318	6.15752	146.151
0.318	6.28319	150.125
0.32	-6.15752	148.388
0.32	-6.03186	153.079
0.32	-5.90619	157.964
0.32	-5.78053	162.909
0.32	-5.65487	167.767
0.32	-5.5292	172.38
0.32	-5.40354	176.59
0.32	-5.27788	180.245
0.32	-5.15221	183.208
0.32	-5.02655	185.364
0.32	-4.90088	186.628
0.32	-4.77522	186.952
0.32	-4.64956	186.324
0.32	-4.52389	184.771
0.32	-4.39823	182.36
0.32	-4.27257	179.188
0.32	-4.1469	175.382
0.32	-4.02124	171.086
0.32	-3.89557	166.457
0.32	-3.76991	161.653
0.32	-3.64425	156.828
0.32	-3.51858	152.121
0.32	-3.39292	147.654
0.32	-3.26726	143.526
0.32	-3.14159	139.809
0.32	-3.01593	136.549
0.32	-2.89027	133.767
0.32	-2.7646	131.458
0.32	-2.63894	129.598
0.32	-2.51327	128.143
0.32	-2.38761	127.038
0.32	-2.26195	126.223
0.32	-2.13628	125.635
0.32	-2.01062	125.213
0.32	-1.88496	124.911
0.32	-1.75929	124.691
0.32	-1.63363	124.536
0.32	-1.50796	124.445
0.32	-1.3823	124.437
0.32	-1.25664	124.547
0.32	-1.13097	124.826
0.32	-1.00531	125.332
0.32	-0.879646	126.132
0.32	-0.753982	127.29
0.32	-0.628319	128.864
0.32	-0.502655	130.902
0.32	-0.376991	133.435
0.32	-0.251327	136.475
0.32	-0.125664	140.009
0.32	0	144.001
0.32	0.125664	148.388
0.32	0.251327	153.079
0.32	0.376991	157.964
0.32	0.502655	162.909
0.32	0.628319	167.767
0.32	0.753982	172.38
0.32	0.879646	176.59
0.32	1.00531	180.245
0.32	1.13097	183.208
0.32	1.25664	185.364
0.32	1.3823	186.628
0.32	1.50796	186.952
0.32	1.63363	186.324
0.32	1.75929	184.771
0.32	1.88496	182.36
0.32	2.01062	179.188
0.32	2.13628	175.382
